word,word_type,color,stim_condition,correct_resp,thisN,thisTrialN,thisRepN,resp.keys,resp.corr,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,instr_text.started,Instructions.stopped,trial.started,fixation.started,fixation.stopped,word_stim.started,resp.started,trial.stopped,trials.resp.keys,trials.resp.corr,trials.resp.rt,trials.resp.duration,Thanks.started,text.started,Thanks.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Book,neutral,blue,I,b,72,12,3,b,1,0.6893441000138409,None,3,12,72,17,111.10344000003533,,,,,111.0965277000214,111.10344000003533,111.60367260000203,111.60367260000203,111.60367260000203,112.30647060001502,b,1,0.6893441000138409,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Garden,neutral,red,I,r,73,13,3,r,1,0.5925029999925755,None,3,13,73,16,112.3196472999989,,,,,112.3091671000002,112.3196472999989,112.82039200002328,112.82039200002328,112.82039200002328,113.4236160000437,r,1,0.5925029999925755,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Window,neutral,red,I,r,74,14,3,r,1,0.4693726999685168,None,3,14,74,12,113.43834900000365,,,,,113.42741930001648,113.43834900000365,113.93639139999868,113.93639139999868,113.93639139999868,114.42156069999328,r,1,0.4693726999685168,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pencil,neutral,green,I,g,75,15,3,g,1,1.4228159000049345,None,3,15,75,14,114.43558029999258,,,,,114.4241699000122,114.43558029999258,114.93632219999563,114.93632219999563,114.93632219999563,116.37426260003122,g,1,1.4228159000049345,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Death,emotional,green,I,g,76,16,3,g,1,0.7080377000384033,None,3,16,76,2,116.38621750002494,,,,,116.3776090000174,116.38621750002494,116.8862056999933,116.8862056999933,116.8862056999933,117.60725610004738,g,1,0.7080377000384033,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Abuse,emotional,red,C,r,77,17,3,r,1,0.7608131999731995,None,3,17,77,4,117.62020880001364,,,,,117.60990660003154,117.62020880001364,118.12007920001633,118.12007920001633,118.12007920001633,118.8898403000203,r,1,0.7608131999731995,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Bottle,neutral,yellow,I,y,78,18,3,y,1,0.9454176999861374,None,3,18,78,11,118.9031065000454,,,,,118.8924718000344,118.9031065000454,119.40340650000144,119.40340650000144,119.40340650000144,120.35634520003805,y,1,0.9454176999861374,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Panic,emotional,yellow,I,y,79,19,3,y,1,0.4877462000004016,None,3,19,79,3,120.3693779000314,,,,,120.35958300001221,120.3693779000314,120.87064530001953,120.87064530001953,120.87064530001953,121.37416270002723,y,1,0.4877462000004016,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Window,neutral,red,I,r,80,0,4,r,1,0.6988012999645434,None,4,0,80,12,121.38610699999845,,,,,121.37748960003955,121.38610699999845,121.88606950000394,121.88606950000394,121.88606950000394,122.59071410004981,r,1,0.6988012999645434,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Road,neutral,green,I,g,81,1,4,g,1,1.1959942000103183,None,4,1,81,18,122.60280680004507,,,,,122.59361820004415,122.60280680004507,123.10308050003368,123.10308050003368,123.10308050003368,124.30691220000153,g,1,1.1959942000103183,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Bottle,neutral,yellow,I,y,82,2,4,y,1,0.7453232000116259,None,4,2,82,11,124.31943420000607,,,,,124.30944989999989,124.31943420000607,124.81993650004733,124.81993650004733,124.81993650004733,125.57273810001789,y,1,0.7453232000116259,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Anger,emotional,red,C,r,83,3,4,r,1,1.1640238999971189,None,4,3,83,8,125.58639620000031,,,,,125.57552020001458,125.58639620000031,126.08632480003871,126.08632480003871,126.08632480003871,127.2564868000336,r,1,1.1640238999971189,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Death,emotional,green,I,g,84,4,4,g,1,0.8423521000077017,None,4,4,84,2,127.26968760002637,,,,,127.25985140004195,127.26968760002637,127.77017770003295,127.77017770003295,127.77017770003295,128.62292970001,g,1,0.8423521000077017,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Stone,neutral,yellow,I,y,85,5,4,y,1,0.7272763000219129,None,4,5,85,19,128.6357546999934,,,,,128.62675180000952,128.6357546999934,129.13642680004705,129.13642680004705,129.13642680004705,129.8727646000334,y,1,0.7272763000219129,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Threat,emotional,blue,I,b,86,6,4,b,1,0.699330999981612,None,4,6,86,5,129.8860233000014,,,,,129.87546990002738,129.8860233000014,130.38619910000125,130.38619910000125,130.38619910000125,131.08976310002618,b,1,0.699330999981612,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pain,emotional,blue,I,b,87,7,4,b,1,0.39551030000438914,None,4,7,87,1,131.10292490001302,,,,,131.0924115999951,131.10292490001302,131.6026044000173,131.6026044000173,131.6026044000173,132.0076573000406,b,1,0.39551030000438914,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Fear,emotional,red,C,r,88,8,4,r,1,0.5130056000198238,None,4,8,88,0,132.020217900048,,,,,132.01116019999608,132.020217900048,132.5188962999964,132.5188962999964,132.5188962999964,133.0395109000383,r,1,0.5130056000198238,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Injury,emotional,green,I,g,89,9,4,g,1,0.8363208000082523,None,4,9,89,6,133.0524123000214,,,,,133.04308740003034,133.0524123000214,133.55232990003424,133.55232990003424,133.55232990003424,134.3898923000088,g,1,0.8363208000082523,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Chair,neutral,green,I,g,90,10,4,g,1,0.5160364999901503,None,4,10,90,10,134.40225179999834,,,,,134.39255849999608,134.40225179999834,134.90226110001095,134.90226110001095,134.90226110001095,135.4241358000436,g,1,0.5160364999901503,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pencil,neutral,green,I,g,91,11,4,g,1,0.58796049997909,None,4,11,91,14,135.43549320002785,,,,,135.42850520001957,135.43549320002785,135.93532380001852,135.93532380001852,135.93532380001852,136.5389339000103,g,1,0.58796049997909,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Violence,emotional,blue,I,b,92,12,4,b,1,0.7305407000239938,None,4,12,92,9,136.55210349999834,,,,,136.54193480004324,136.55210349999834,137.05251850001514,137.05251850001514,137.05251850001514,137.78895170002943,b,1,0.7305407000239938,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Sadness,emotional,yellow,I,y,93,13,4,y,1,1.2834164999658242,None,4,13,93,7,137.80088080000132,,,,,137.79214040003717,137.80088080000132,138.30244600004517,138.30244600004517,138.30244600004517,139.58942960004788,y,1,1.2834164999658242,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Paper,neutral,yellow,I,y,94,14,4,y,1,0.46275730000343174,None,4,14,94,15,139.60276800004067,,,,,139.592177500017,139.60276800004067,140.10223580000456,140.10223580000456,140.10223580000456,140.57266300002811,y,1,0.46275730000343174,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Book,neutral,blue,I,b,95,15,4,g,0,0.750490800011903,None,4,15,95,17,140.58554820000427,,,,,140.5751101000351,140.58554820000427,141.08573420002358,141.08573420002358,141.08573420002358,141.83853420004016,g,0,0.750490800011903,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Panic,emotional,yellow,I,y,96,16,4,r,0,1.455446399981156,None,4,16,96,3,141.85223250003764,,,,,141.84151739999652,141.85223250003764,142.35254190000705,142.35254190000705,142.35254190000705,143.82282930001384,r,0,1.455446399981156,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Garden,neutral,red,I,r,97,17,4,r,1,0.5467055999906734,None,4,17,97,16,143.83553919999395,,,,,143.8263217000058,143.83553919999395,144.33563260000665,144.33563260000665,144.33563260000665,144.88862360001076,r,1,0.5467055999906734,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Abuse,emotional,red,C,r,98,18,4,r,1,0.660561400000006,None,4,18,98,4,144.90179220004939,,,,,144.8918915000395,144.90179220004939,145.40272420004476,145.40272420004476,145.40272420004476,146.07186490000458,r,1,0.660561400000006,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Table,neutral,blue,I,b,99,19,4,b,1,0.5424908999702893,None,4,19,99,13,146.08537430001888,,,,,146.0749797000317,146.08537430001888,146.58521170000313,146.58521170000313,146.58521170000313,147.14145960001042,b,1,0.5424908999702893,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Chair,neutral,green,I,g,100,0,5,g,1,0.6968952000024728,None,5,0,100,10,147.1677059000358,,,,,147.14886710001156,147.1677059000358,147.65168030001223,147.65168030001223,147.65168030001223,148.35601660003886,g,1,0.6968952000024728,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pain,emotional,blue,I,b,101,1,5,b,1,0.7478257999755442,None,5,1,101,1,148.36872339999536,,,,,148.35897540004225,148.36872339999536,148.8683044000063,148.8683044000063,148.8683044000063,149.62224860000424,b,1,0.7478257999755442,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pencil,neutral,green,I,g,102,2,5,g,1,1.0782847000518814,None,5,2,102,14,149.63509820000036,,,,,149.625318800041,149.63509820000036,150.13516679999884,150.13516679999884,150.13516679999884,151.22182510001585,g,1,1.0782847000518814,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Book,neutral,blue,I,b,103,3,5,b,1,0.6789794999640435,None,5,3,103,17,151.23495489999186,,,,,151.2256469000131,151.23495489999186,151.7354441000498,151.7354441000498,151.7354441000498,152.4224322999944,b,1,0.6789794999640435,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Violence,emotional,blue,I,b,104,4,5,b,1,0.6192932999692857,None,5,4,104,9,152.43557850003708,,,,,152.42594859999372,152.43557850003708,152.9353500000434,152.9353500000434,152.9353500000434,153.5557232000283,b,1,0.6192932999692857,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Table,neutral,blue,I,b,105,5,5,b,1,0.49040900002000853,None,5,5,105,13,153.56799190002494,,,,,153.55916520004394,153.56799190002494,154.0679721000488,154.0679721000488,154.0679721000488,154.57181220001075,b,1,0.49040900002000853,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Death,emotional,green,I,g,106,6,5,g,1,1.2092820000252686,None,5,6,106,2,154.5852092000423,,,,,154.57447480002884,154.5852092000423,155.08471830002964,155.08471830002964,155.08471830002964,156.30565530003514,g,1,1.2092820000252686,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Injury,emotional,green,I,g,107,7,5,g,1,0.48967300000367686,None,5,7,107,6,156.31861000001663,,,,,156.30841580004198,156.31861000001663,156.81831270002294,156.81831270002294,156.81831270002294,157.32210170000326,g,1,0.48967300000367686,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Bottle,neutral,yellow,I,y,108,8,5,y,1,0.7398996999836527,None,5,8,108,11,157.33506860001944,,,,,157.32486350002,157.33506860001944,157.83432399999583,157.83432399999583,157.83432399999583,158.58906260004733,y,1,0.7398996999836527,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Anger,emotional,red,C,r,109,9,5,r,1,0.5673267999663949,None,5,9,109,8,158.60146710003028,,,,,158.59172020002734,158.60146710003028,159.10156440001447,159.10156440001447,159.10156440001447,159.67255060002208,r,1,0.5673267999663949,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Panic,emotional,yellow,I,y,110,10,5,g,0,0.8717325000325218,None,5,10,110,3,159.684763199999,,,,,159.67585870000767,159.684763199999,160.18494000000646,160.18494000000646,160.18494000000646,161.0716192999971,g,0,0.8717325000325218,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Paper,neutral,yellow,I,y,111,11,5,y,1,1.120638800028246,None,5,11,111,15,161.08469940000214,,,,,161.07476370001677,161.08469940000214,161.58506310003577,161.58506310003577,161.58506310003577,162.72171180002624,y,1,1.120638800028246,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Threat,emotional,blue,I,b,112,12,5,b,1,1.0149754000012763,None,5,12,112,5,162.73492210003315,,,,,162.72438390000025,162.73492210003315,163.2351049000281,163.2351049000281,163.2351049000281,164.25543260003906,b,1,1.0149754000012763,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Fear,emotional,red,C,r,113,13,5,r,1,0.5219473000033759,None,5,13,113,0,164.26783110003453,,,,,164.25867930002278,164.26783110003453,164.76778789999662,164.76778789999662,164.76778789999662,165.30479110003216,r,1,0.5219473000033759,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Abuse,emotional,red,C,r,114,14,5,r,1,0.5561110999551602,None,5,14,114,4,165.31847080000443,,,,,165.30765860003885,165.31847080000443,165.8177594000008,165.8177594000008,165.8177594000008,166.38830260001123,r,1,0.5561110999551602,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Sadness,emotional,yellow,I,y,115,15,5,y,1,0.8095239999820478,None,5,15,115,7,166.4016785999993,,,,,166.39104740001494,166.4016785999993,166.9011187000433,166.9011187000433,166.9011187000433,167.7210655999952,y,1,0.8095239999820478,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Garden,neutral,red,I,r,116,16,5,r,1,0.6716784999589436,None,5,16,116,16,167.73443740000948,,,,,167.72418370004743,167.73443740000948,168.23434830002952,168.23434830002952,168.23434830002952,168.92117710004095,r,1,0.6716784999589436,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Road,neutral,green,I,g,117,17,5,g,1,0.8341166999889538,None,5,17,117,18,168.93403679999756,,,,,168.92454060004093,168.93403679999756,169.43428780004615,169.43428780004615,169.43428780004615,170.2714673000155,g,1,0.8341166999889538,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Window,neutral,red,I,r,118,18,5,r,1,0.6460134000517428,None,5,18,118,12,170.28417150001042,,,,,170.27473910001572,170.28417150001042,170.7839185000048,170.7839185000048,170.7839185000048,171.44054770004004,r,1,0.6460134000517428,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Stone,neutral,yellow,I,y,119,19,5,y,1,0.7914218999794684,None,5,19,119,19,171.467337900016,,,,,171.44613870000467,171.467337900016,171.9505105999997,171.9505105999997,171.9505105999997,172.75523860001704,y,1,0.7914218999794684,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Bottle,neutral,yellow,I,y,120,0,6,y,1,0.6335201999754645,None,6,0,120,11,172.7673163000145,,,,,172.75848100002622,172.7673163000145,173.26771879999433,173.26771879999433,173.26771879999433,173.9049251000397,y,1,0.6335201999754645,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Fear,emotional,red,C,r,121,1,6,r,1,0.9854245000169612,None,6,1,121,0,173.91760360001354,,,,,173.90836550004315,173.91760360001354,174.41709510004148,174.41709510004148,174.41709510004148,175.40483410004526,r,1,0.9854245000169612,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Stone,neutral,yellow,I,y,122,2,6,y,1,0.893614600005094,None,6,2,122,19,175.41803440003423,,,,,175.407589200011,175.41803440003423,175.9169147000066,175.9169147000066,175.9169147000066,176.820993500005,y,1,0.893614600005094,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Sadness,emotional,yellow,I,y,123,3,6,y,1,0.5327251999988221,None,6,3,123,7,176.83396479999647,,,,,176.8239171000314,176.83396479999647,177.33366390003357,177.33366390003357,177.33366390003357,177.8708942999947,y,1,0.5327251999988221,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pain,emotional,blue,I,b,124,4,6,b,1,0.8016859999625012,None,6,4,124,1,177.88416740001412,,,,,177.87404260004405,177.88416740001412,178.38392540003406,178.38392540003406,178.38392540003406,179.1875559000182,b,1,0.8016859999625012,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Book,neutral,blue,I,b,125,5,6,b,1,0.48007930000312626,None,6,5,125,17,179.20049210003344,,,,,179.18998389999615,179.20049210003344,179.70030349999433,179.70030349999433,179.70030349999433,180.18897170003038,b,1,0.48007930000312626,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Injury,emotional,green,I,g,126,6,6,r,0,0.7249822999583557,None,6,6,126,6,180.2007183000096,,,,,180.19288440002128,180.2007183000096,180.70084170001792,180.70084170001792,180.70084170001792,181.43753739999374,r,0,0.7249822999583557,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Death,emotional,green,I,g,127,7,6,g,1,0.7265566999558359,None,6,7,127,2,181.45048759999918,,,,,181.44016220001504,181.45048759999918,181.95056970004225,181.95056970004225,181.95056970004225,182.68728420004481,g,1,0.7265566999558359,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Panic,emotional,yellow,I,y,128,8,6,y,1,2.3770707999938168,None,6,8,128,3,182.70041440002387,,,,,182.69015330000548,182.70041440002387,183.2005745000206,183.2005745000206,183.2005745000206,185.58693730004597,y,1,2.3770707999938168,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Window,neutral,red,I,r,129,9,6,r,1,3.039388500037603,None,6,9,129,12,185.60024460003478,,,,,185.58996190002654,185.60024460003478,186.1004200000316,186.1004200000316,186.1004200000316,189.1541556000011,r,1,3.039388500037603,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Threat,emotional,blue,I,b,130,10,6,b,1,0.7155646000173874,None,6,10,130,5,189.16771589999553,,,,,189.15705910004908,189.16771589999553,189.66694870003266,189.66694870003266,189.66694870003266,190.38781410001684,b,1,0.7155646000173874,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Table,neutral,blue,I,b,131,11,6,b,1,0.7279423999716528,None,6,11,131,13,190.4001042000018,,,,,190.3904470000416,190.4001042000018,190.9001148000243,190.9001148000243,190.9001148000243,191.63676080002915,b,1,0.7279423999716528,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Violence,emotional,blue,I,b,132,12,6,b,1,0.38544420001562685,None,6,12,132,9,191.64993080002023,,,,,191.6394437000272,191.64993080002023,192.14987930003554,192.14987930003554,192.14987930003554,192.53693200001726,b,1,0.38544420001562685,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Abuse,emotional,red,C,r,133,13,6,r,1,0.5251626999815926,None,6,13,133,4,192.55021509999642,,,,,192.539716600033,192.55021509999642,193.05023960000835,193.05023960000835,193.05023960000835,193.58650610002223,r,1,0.5251626999815926,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Road,neutral,green,I,g,134,14,6,g,1,1.6953855999745429,None,6,14,134,18,193.59969980001915,,,,,193.58942400000524,193.59969980001915,194.1002487000078,194.1002487000078,194.1002487000078,195.8043395000277,g,1,1.6953855999745429,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Chair,neutral,green,I,g,135,15,6,g,1,0.5426446000346914,None,6,15,135,10,195.81852950004395,,,,,195.80730440001935,195.81852950004395,196.31688060000306,196.31688060000306,196.31688060000306,196.870486800035,g,1,0.5426446000346914,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Anger,emotional,red,C,r,136,16,6,r,1,0.5906215999857523,None,6,16,136,8,196.88423900003545,,,,,196.87341100000776,196.88423900003545,197.38339460000861,197.38339460000861,197.38339460000861,197.98723120003706,r,1,0.5906215999857523,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Pencil,neutral,green,I,g,137,17,6,g,1,0.43310649995692074,None,6,17,137,14,198.00030160002643,,,,,197.9908465000335,198.00030160002643,198.50038620003033,198.50038620003033,198.50038620003033,198.9365977999987,g,1,0.43310649995692074,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Paper,neutral,yellow,I,y,138,18,6,y,1,0.5831153999897651,None,6,18,138,15,198.94987860001856,,,,,198.93955460004508,198.94987860001856,199.4496938000084,199.4496938000084,199.4496938000084,200.03756530000828,y,1,0.5831153999897651,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Garden,neutral,red,I,r,139,19,6,r,1,0.591859599982854,None,6,19,139,16,200.04962380003417,,,,,200.04044559999602,200.04962380003417,200.55004820000613,200.55004820000613,200.55004820000613,201.15373499999987,r,1,0.591859599982854,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Window,neutral,red,I,r,140,0,7,r,1,0.4592007999890484,None,7,0,140,12,201.16644970001653,,,,,201.15661980002187,201.16644970001653,201.66750929999398,201.66750929999398,201.66750929999398,202.13633599999594,r,1,0.4592007999890484,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Threat,emotional,blue,I,b,141,1,7,b,1,0.7124289000057615,None,7,1,141,5,202.1499135000049,,,,,202.13943080004537,202.1499135000049,202.64934080000967,202.64934080000967,202.64934080000967,203.36936790001346,b,1,0.7124289000057615,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Death,emotional,green,I,g,142,2,7,g,1,2.1102688999962993,None,7,2,142,2,203.38295679999283,,,,,203.37202900002012,203.38295679999283,203.88273070001742,203.88273070001742,203.88273070001742,206.00318240001798,g,1,2.1102688999962993,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Injury,emotional,green,I,g,143,3,7,g,1,0.610032600001432,None,7,3,143,6,206.01581630000146,,,,,206.00667420000536,206.01581630000146,206.51618370000506,206.51618370000506,206.51618370000506,207.13958870002534,g,1,0.610032600001432,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
Chair,neutral,green,I,g,144,4,7,g,1,0.6977849000249989,None,7,4,144,10,207.1650741000194,,,,,207.14563480002107,207.1650741000194,207.64928180002607,207.64928180002607,207.64928180002607,208.35304560000077,g,1,0.6977849000249989,None,,,,1,001,2025-11-18_20h03.11.027,emotional stroop_untitled,,2025.1.1,59.7787230709264,2025-11-18 20h03.45.044066 +0530,
