study_word,thisN,thisTrialN,thisRepN,slider.response,slider.rt,test_word,Reference,old_new,test_textbox.text,testmouse.x,testmouse.y,testmouse.leftButton,testmouse.midButton,testmouse.rightButton,testmouse.time,testmouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Studytest.started,slider.started,trial.stopped,trials.slider.response,trials.slider.rt,test.started,text_2.started,test_textbox.started,submit_text.started,testmouse.started,test.stopped,trials_2.test_textbox.text,trials_2.testmouse.x,trials_2.testmouse.y,trials_2.testmouse.leftButton,trials_2.testmouse.midButton,trials_2.testmouse.rightButton,trials_2.testmouse.time,trials_2.testmouse.clicked_name,text_2.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,153,13,7,,,c_s_io_,Cushion,old,cushion,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.880267200001981],['submit_text'],,,,,7,13,153,14,586.9164031999535,,,,,,,,586.9027639999986,586.9164031999535,586.9164031999535,586.9164031999535,0.0015375000075437129,589.7839362999657,cushion,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.880267200001981],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,154,14,7,,,l_pt_p,Laptop,old,laptop,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.6807339999941178],['submit_text'],,,,,7,14,154,0,589.7996261999942,,,,,,,,589.785933599982,589.7996261999942,589.7996261999942,589.7996261999942,0.0018884000019170344,592.4675012999796,laptop,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.6807339999941178],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,155,15,7,,,v_s_,Vase,new,vase,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.8474715999909677],['submit_text'],,,,,7,15,155,17,592.4827817999758,,,,,,,,592.4690312999883,592.4827817999758,592.4827817999758,592.4827817999758,0.0014410000294446945,595.3172518999781,vase,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.8474715999909677],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,156,16,7,,,T_hi_t,Tshirt,old,tshirt,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.780532200005837],['submit_text'],,,,,7,16,156,2,595.3325989999576,,,,,,,,595.3188029999728,595.3325989999576,595.3325989999576,595.3325989999576,0.0014674999983981252,599.1000656999531,tshirt,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.780532200005837],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,157,17,7,,,bo_t_e,Bottle,new,bottle,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.6812776000006124],['submit_text'],,,,,7,17,157,18,599.1158936999855,,,,,,,,599.1016718999599,599.1158936999855,599.1158936999855,599.1158936999855,0.0015289000002667308,601.7836573999957,bottle,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.6812776000006124],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,158,18,7,,,_o_rd,Board,old,chord,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.481221900030505],['submit_text'],,,,,7,18,158,10,601.7990989999962,,,,,,,,601.7852026000037,601.7990989999962,601.7990989999962,601.7990989999962,0.0014754000003449619,605.2671948999632,chord,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.481221900030505],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,159,19,7,,,c_m_ra,Camera,new,camera,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.030196200008504],['submit_text'],,,,,7,19,159,19,605.2823194999946,,,,,,,,605.2688774999697,605.2823194999946,605.2823194999946,605.2823194999946,0.0015784999704919755,608.2998353999574,camera,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.030196200008504],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,160,0,8,,,c_s_,Case,old,case,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.364951299969107],['submit_text'],,,,,8,0,160,5,608.3154803999932,,,,,,,,608.3013438999769,608.3154803999932,608.3154803999932,608.3154803999932,0.001420999993570149,610.6670952999848,case,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.364951299969107],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,161,1,8,,,ru_is,Cruise,old,cruise,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.8305120000150055],['submit_text'],,,,,8,1,161,6,610.6829446000047,,,,,,,,610.6689061999787,610.6829446000047,610.6829446000047,610.6829446000047,0.0017120999982580543,613.5001654999796,cruise,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.8305120000150055],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,162,2,8,,,_o_rd,Board,old,chord,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.0312884000013582],['submit_text'],,,,,8,2,162,10,613.5153554999852,,,,,,,,613.5017576999962,613.5153554999852,613.5153554999852,613.5153554999852,0.001508000015746802,616.5338040000061,chord,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.0312884000013582],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,163,3,8,,,_ho_e,Phone,old,horse,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.2469997999724],['submit_text'],,,,,8,3,163,12,616.5483332999866,,,,,,,,616.5353899999755,616.5483332999866,616.5483332999866,616.5483332999866,0.0015008999616838992,619.7831451999955,horse,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.2469997999724],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,164,4,8,,,_ha_t,Chart,old,chart,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.914191599993501],['submit_text'],,,,,8,4,164,1,619.7983866999857,,,,,,,,619.7847143999534,619.7983866999857,619.7983866999857,619.7983866999857,0.0014786000247113407,623.6996607999899,chart,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.914191599993501],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,165,5,8,,,p_nc_l,Pencil,new,pencil,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.8808324999990873],['submit_text'],,,,,8,5,165,16,623.7150522999582,,,,,,,,623.7012684000074,623.7150522999582,623.7150522999582,623.7150522999582,0.0015149000100791454,626.5828977999627,pencil,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.8808324999990873],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,166,6,8,,,T_hi_t,Tshirt,old,tshirt,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.8140776000218466],['submit_text'],,,,,8,6,166,2,626.5980514999828,,,,,,,,626.5844699000008,626.5980514999828,626.5980514999828,626.5980514999828,0.0014934000209905207,629.3993830999825,tshirt,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.8140776000218466],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,167,7,8,,,a_bl,Marble,old,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.630992199992761],['submit_text'],,,,,8,7,167,11,629.4148984999629,,,,,,,,629.4010772999609,629.4148984999629,629.4148984999629,629.4148984999629,0.0016042000497691333,632.0331014999538,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.630992199992761],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,168,8,8,,,P_li_e,Police,old,police,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.2466206999961287],['submit_text'],,,,,8,8,168,7,632.0489557999535,,,,,,,,632.0347981000086,632.0489557999535,632.0489557999535,632.0489557999535,0.0015599000034853816,635.2822087999666,police,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.2466206999961287],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,169,9,8,,,l_pt_p,Laptop,old,laptop,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[4.097522599971853],['submit_text'],,,,,8,9,169,0,635.2977031999617,,,,,,,,635.283778699988,635.2977031999617,635.2977031999617,635.2977031999617,0.00149639998562634,639.3820694999886,laptop,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[4.097522599971853],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,170,10,8,,,c_m_ra,Camera,new,camera,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.847813899978064],['submit_text'],,,,,8,10,170,19,639.3972817999893,,,,,,,,639.3838472999632,639.3972817999893,639.3972817999893,639.3972817999893,0.0017051000031642616,643.2324337000027,camera,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.847813899978064],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,171,11,8,,,K_y_,Keys,old,keys,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.7647210999857634],['submit_text'],,,,,8,11,171,8,643.2474669999792,,,,,,,,643.2338707000017,643.2474669999792,643.2474669999792,643.2474669999792,0.0013685000012628734,645.999376999971,keys,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.7647210999857634],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,172,12,8,,,v_s_,Vase,new,vase,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.9168637999682687],['submit_text'],,,,,8,12,172,17,646.0138405999751,,,,,,,,646.0009178000037,646.0138405999751,646.0138405999751,646.0138405999751,0.0014687000075355172,648.9194107999792,vase,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.9168637999682687],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,173,13,8,,,bo_t_e,Bottle,new,bottle,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.1754943000269122],['submit_text'],,,,,8,13,173,18,648.9473673999892,,,,,,,,648.9228592999862,648.9473673999892,648.9473673999892,648.9473673999892,0.0032750999671407044,652.0997361000045,bottle,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.1754943000269122],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,174,14,8,,,P_as_tr_,Pastry,old,pastry,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.2283748000045307],['submit_text'],,,,,8,14,174,4,652.1293139999616,,,,,,,,652.103424299974,652.1293139999616,652.1293139999616,652.1293139999616,0.003531099995598197,655.3330307999859,pastry,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.2283748000045307],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,175,15,8,,,c_s_io_,Cushion,old,cushion,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.3781621999805793],['submit_text'],,,,,8,15,175,14,655.346688999969,,,,,,,,655.3357860999531,655.346688999969,655.346688999969,655.346688999969,0.0026495999773032963,658.7147933999659,cushion,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.3781621999805793],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,176,16,8,,,P_st_r,Poster,old,pastry,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.9976063999929465],['submit_text'],,,,,8,16,176,9,658.7300792000024,,,,,,,,658.7163433000096,658.7300792000024,658.7300792000024,658.7300792000024,0.0014754000003449619,661.7147709999699,pastry,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.9976063999929465],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,177,17,8,,,_ou_se,mouse,old,mouse,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.1138600999838673],['submit_text'],,,,,8,17,177,3,661.7300733999582,,,,,,,,661.7162603999604,661.7300733999582,661.7300733999582,661.7300733999582,0.001416300015989691,664.830953800003,mouse,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.1138600999838673],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,178,18,8,,,oo,Book,old,book,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.0479543999535963],['submit_text'],,,,,8,18,178,13,664.8463461999781,,,,,,,,664.8324080999591,664.8463461999781,664.8463461999781,664.8463461999781,0.0013596000499092042,667.8811703999527,book,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.0479543999535963],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,179,19,8,,,ta_l_,Table,new,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.6135548999882303],['submit_text'],,,,,8,19,179,15,667.8965030999971,,,,,,,,667.8827097999747,667.8965030999971,667.8965030999971,667.8965030999971,0.0014504999853670597,670.4970726000029,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.6135548999882303],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,180,0,9,,,a_bl,Marble,old,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.0813736999989487],['submit_text'],,,,,9,0,180,11,670.5130265000043,,,,,,,,670.4985258000088,670.5130265000043,670.5130265000043,670.5130265000043,0.0013694000081159174,673.5807270999649,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.0813736999989487],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,181,1,9,,,P_as_tr_,Pastry,old,pastry,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.5969875000300817],['submit_text'],,,,,9,1,181,4,673.5960959999938,,,,,,,,673.5825737999985,673.5960959999938,673.5960959999938,673.5960959999938,0.0017648999928496778,676.1804006999591,pastry,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.5969875000300817],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,182,2,9,,,_ha_t,Chart,old,chart,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.8973250999697484],['submit_text'],,,,,9,2,182,1,676.1959099000087,,,,,,,,676.1819738000049,676.1959099000087,676.1959099000087,676.1959099000087,0.0014924000133760273,680.0801349999965,chart,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.8973250999697484],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,183,3,9,,,_o_rd,Board,old,chord,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.2813612000318244],['submit_text'],,,,,9,3,183,10,680.0961677999585,,,,,,,,680.0815882000024,680.0961677999585,680.0961677999585,680.0961677999585,0.001367799995932728,683.3637719999533,chord,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.2813612000318244],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,184,4,9,,,_ho_e,Phone,old,horse,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.2642440000199713],['submit_text'],,,,,9,4,184,12,683.3786368999863,,,,,,,,683.3653314999538,683.3786368999863,683.3786368999863,683.3786368999863,0.0014762000064365566,686.6304629999795,horse,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.2642440000199713],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,185,5,9,,,c_m_ra,Camera,new,camera,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.3963799999910407],['submit_text'],,,,,9,5,185,19,686.6465670999605,,,,,,,,686.6324044999783,686.6465670999605,686.6465670999605,686.6465670999605,0.0018230000277981162,690.0296248999657,camera,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.3963799999910407],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,186,6,9,,,P_st_r,Poster,old,pastry,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.897495999990497],['submit_text'],,,,,9,6,186,9,690.0456064000027,,,,,,,,690.0312181999907,690.0456064000027,690.0456064000027,690.0456064000027,0.0015053999959491193,692.9295368999592,pastry,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.897495999990497],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,187,7,9,,,T_hi_t,Tshirt,old,tshirt,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.7308801999897696],['submit_text'],,,,,9,7,187,2,692.945175300003,,,,,,,,692.9310788000003,692.945175300003,692.945175300003,692.945175300003,0.001470100018195808,696.6627973999712,tshirt,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.7308801999897696],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,188,8,9,,,l_pt_p,Laptop,old,laptop,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.8638394000008702],['submit_text'],,,,,9,8,188,0,696.6786445999751,,,,,,,,696.66475419997,696.6786445999751,696.6786445999751,696.6786445999751,0.0018746000132523477,700.529433699965,laptop,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.8638394000008702],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,189,9,9,,,_ou_se,mouse,old,mouse,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.6144402000354603],['submit_text'],,,,,9,9,189,3,700.5448516999604,,,,,,,,700.5309948999784,700.5448516999604,700.5448516999604,700.5448516999604,0.001485799963120371,703.1462783999741,mouse,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.6144402000354603],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,190,10,9,,,c_s_io_,Cushion,old,cushion,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[5.647747800045181],['submit_text'],,,,,9,10,190,14,703.1617365999846,,,,,,,,703.1478501000092,703.1617365999846,703.1617365999846,703.1617365999846,0.001490800001192838,708.7964648999623,cushion,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[5.647747800045181],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,191,11,9,,,K_y_,Keys,old,keys,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.5986986000207253],['submit_text'],,,,,9,11,191,8,708.8116642999812,,,,,,,,708.7979868999682,708.8116642999812,708.8116642999812,708.8116642999812,0.001438200008124113,711.3976068999618,keys,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.5986986000207253],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,192,12,9,,,ta_l_,Table,new,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.5121664000325836],['submit_text'],,,,,9,12,192,15,711.4128244000021,,,,,,,,711.3993308999925,711.4128244000021,711.4128244000021,711.4128244000021,0.0016383000183850527,713.9124084999785,table,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[2.5121664000325836],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
,193,13,9,,,ru_is,Cruise,old,cruise,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.3145162999862805],['submit_text'],,,,,9,13,193,6,713.9278857999598,,,,,,,,713.9139503999613,713.9278857999598,713.9278857999598,713.9278857999598,0.0014599999994970858,717.2293418999761,cruise,[np.float64(0.046875)],[np.float64(-0.3033854166666667)],[1],[0],[0],[3.3145162999862805],['submit_text'],,1,001,2025-10-16_16h06.55.120,untitled,,2025.1.1,60.43030000649677,2025-10-16 16h06.59.979923 +0530,
