study_word,thisN,thisTrialN,thisRepN,slider.response,slider.rt,test_word,Reference,old_new,test_textbox.text,testmouse.x,testmouse.y,testmouse.leftButton,testmouse.midButton,testmouse.rightButton,testmouse.time,testmouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,Studytest.started,slider.started,trial.stopped,trials.slider.response,trials.slider.rt,test.started,text_2.started,test_textbox.started,submit_text.started,testmouse.started,test.stopped,trials_2.test_textbox.text,trials_2.testmouse.x,trials_2.testmouse.y,trials_2.testmouse.leftButton,trials_2.testmouse.midButton,trials_2.testmouse.rightButton,trials_2.testmouse.time,trials_2.testmouse.clicked_name,text_2.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Laptop,154,4,10,2.0052083333333335,0.16461310000158846,,,,,,,,,,,,10,4,154,5,,,,,29.859661300026346,,29.847320200002287,29.859661300026346,29.859661300026346,30.028767000010703,2.0052083333333335,0.16461310000158846,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Pastry,155,5,10,2.0052083333333335,0.2127065000240691,,,,,,,,,,,,10,5,155,9,,,,,30.0435782999848,,30.031664800015278,30.0435782999848,30.0435782999848,30.261882900027558,2.0052083333333335,0.2127065000240691,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
phone,156,6,10,2.0052083333333335,0.18275129998801276,,,,,,,,,,,,10,6,156,2,,,,,30.27635449997615,,30.26466950000031,30.27635449997615,30.27635449997615,30.460633200011216,2.0052083333333335,0.18275129998801276,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Poster,157,7,10,2.0052083333333335,0.1646963999955915,,,,,,,,,,,,10,7,157,14,,,,,30.477068100008182,,30.463905600016005,30.477068100008182,30.477068100008182,30.64407029998256,2.0052083333333335,0.1646963999955915,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Police,158,8,10,2.0052083333333335,0.18072200001915917,,,,,,,,,,,,10,8,158,12,,,,,30.65947730001062,,30.647508900030516,30.65947730001062,30.65947730001062,30.84456900000805,2.0052083333333335,0.18072200001915917,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
marble,159,9,10,2.0052083333333335,0.18127439997624606,,,,,,,,,,,,10,9,159,3,,,,,30.86021409998648,,30.847528400016017,30.86021409998648,30.86021409998648,31.04383169999346,2.0052083333333335,0.18127439997624606,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
mouse,160,10,10,2.0052083333333335,0.1674159000394866,,,,,,,,,,,,10,10,160,8,,,,,31.060074299981352,,31.046614399994723,31.060074299981352,31.060074299981352,31.22900779999327,2.0052083333333335,0.1674159000394866,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
cushion,161,11,10,2.0052083333333335,0.19728329998906702,,,,,,,,,,,,10,11,161,1,,,,,31.26028350001434,,31.232438599981833,31.26028350001434,31.26028350001434,31.44581270002527,2.0052083333333335,0.19728329998906702,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Keys,162,12,10,2.0052083333333335,0.18097110005328432,,,,,,,,,,,,10,12,162,13,,,,,31.47730580001371,,31.448858299991116,31.47730580001371,31.47730580001371,31.64657059998717,2.0052083333333335,0.18097110005328432,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
book,163,13,10,2.0052083333333335,0.178824300004635,,,,,,,,,,,,10,13,163,0,,,,,31.67808669997612,,31.65018019999843,31.67808669997612,31.67808669997612,31.844492300006095,2.0052083333333335,0.178824300004635,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
board,164,14,10,2.0052083333333335,0.18065629998454824,,,,,,,,,,,,10,14,164,4,,,,,31.859580799995456,,31.8473317999742,31.859580799995456,31.859580799995456,32.04479369998444,2.0052083333333335,0.18065629998454824,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Keys,165,0,11,2.0052083333333335,0.196974600024987,,,,,,,,,,,,11,0,165,13,,,,,32.059867799980566,,32.04789560002973,32.059867799980566,32.059867799980566,32.26061420002952,2.0052083333333335,0.196974600024987,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Police,166,1,11,2.0052083333333335,0.18133059999672696,,,,,,,,,,,,11,1,166,12,,,,,32.27691279997816,,32.26399050001055,32.27691279997816,32.27691279997816,32.46071180002764,2.0052083333333335,0.18133059999672696,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Pastry,167,2,11,2.0052083333333335,0.1806366000091657,,,,,,,,,,,,11,2,167,9,,,,,32.47632130002603,,32.46393790002912,32.47632130002603,32.47632130002603,32.66110409999965,2.0052083333333335,0.1806366000091657,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
cushion,168,3,11,2.0052083333333335,0.1806749000097625,,,,,,,,,,,,11,3,168,1,,,,,32.67617240000982,,32.66439699998591,32.67617240000982,32.67617240000982,32.861643599986564,2.0052083333333335,0.1806749000097625,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
book,169,4,11,2.0052083333333335,0.16424360004020855,,,,,,,,,,,,11,4,169,0,,,,,32.87673070002347,,32.86439840000821,32.87673070002347,32.87673070002347,33.04447909997543,2.0052083333333335,0.16424360004020855,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Case,170,5,11,2.0052083333333335,0.17998870002338663,,,,,,,,,,,,11,5,170,10,,,,,33.05954729998484,,33.04793489997974,33.05954729998484,33.05954729998484,33.243731900001876,2.0052083333333335,0.17998870002338663,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Cruise,171,6,11,2.0052083333333335,0.19825190003030002,,,,,,,,,,,,11,6,171,11,,,,,33.27590050001163,,33.246913000009954,33.27590050001163,33.27590050001163,33.46157400001539,2.0052083333333335,0.19825190003030002,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Poster,172,7,11,2.0052083333333335,0.16403040004661307,,,,,,,,,,,,11,7,172,14,,,,,33.492360099975485,,33.464508900011424,33.492360099975485,33.492360099975485,33.643957899999805,2.0052083333333335,0.16403040004661307,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
marble,173,8,11,2.0052083333333335,0.19664270000066608,,,,,,,,,,,,11,8,173,3,,,,,33.65942789998371,,33.648110900016036,33.65942789998371,33.65942789998371,33.860847599979024,2.0052083333333335,0.19664270000066608,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Chart,174,9,11,2.0052083333333335,0.18256250000558794,,,,,,,,,,,,11,9,174,6,,,,,33.87685519998195,,33.863659400027245,33.87685519998195,33.87685519998195,34.06093300000066,2.0052083333333335,0.18256250000558794,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Laptop,175,10,11,2.0052083333333335,0.18029230000684038,,,,,,,,,,,,11,10,175,5,,,,,34.07585670001572,,34.06376819999423,34.07585670001572,34.07585670001572,34.26147369999671,2.0052083333333335,0.18029230000684038,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
phone,176,11,11,2.0052083333333335,0.19753269996726885,,,,,,,,,,,,11,11,176,2,,,,,34.27626680000685,,34.264529199979734,34.27626680000685,34.27626680000685,34.4777661000262,2.0052083333333335,0.19753269996726885,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
board,177,12,11,2.0052083333333335,0.19782619999023154,,,,,,,,,,,,11,12,177,4,,,,,34.49338310002349,,34.480576600006316,34.49338310002349,34.49338310002349,34.69495420000749,2.0052083333333335,0.19782619999023154,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
mouse,178,13,11,2.0052083333333335,0.19525910000083968,,,,,,,,,,,,11,13,178,8,,,,,34.70911719999276,,34.69912230002228,34.70911719999276,34.70911719999276,34.91144549997989,2.0052083333333335,0.19525910000083968,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
T-shirt,179,14,11,2.0052083333333335,0.19676260004052892,,,,,,,,,,,,11,14,179,7,,,,,34.92599670001073,,34.914574399997946,34.92599670001073,34.92599670001073,35.12829600000987,2.0052083333333335,0.19676260004052892,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Police,180,0,12,2.0052083333333335,0.19773110002279282,,,,,,,,,,,,12,0,180,12,,,,,35.14274590002606,,35.131191799999215,35.14274590002606,35.14274590002606,35.34399860003032,2.0052083333333335,0.19773110002279282,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
marble,181,1,12,2.0052083333333335,0.16502780001610518,,,,,,,,,,,,12,1,181,3,,,,,35.35922990000108,,35.347791599982884,35.35922990000108,35.35922990000108,35.52712699997937,2.0052083333333335,0.16502780001610518,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
T-shirt,182,2,12,2.0052083333333335,0.19733220001216978,,,,,,,,,,,,12,2,182,7,,,,,35.542783199984115,,35.53062510001473,35.542783199984115,35.542783199984115,35.74517529999139,2.0052083333333335,0.19733220001216978,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Cruise,183,3,12,2.0052083333333335,0.18082439998397604,,,,,,,,,,,,12,3,183,11,,,,,35.77686789998552,,35.74958370003151,35.77686789998552,35.77686789998552,35.94404019997455,2.0052083333333335,0.18082439998397604,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Pastry,184,4,12,2.0052083333333335,0.16479890001937747,,,,,,,,,,,,12,4,184,9,,,,,35.96245019999333,,35.94704180001281,35.96245019999333,35.96245019999333,36.12840550002875,2.0052083333333335,0.16479890001937747,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Case,185,5,12,2.0052083333333335,0.19832429999951273,,,,,,,,,,,,12,5,185,10,,,,,36.14328239997849,,36.1310365999816,36.14328239997849,36.14328239997849,36.344655100023374,2.0052083333333335,0.19832429999951273,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Chart,186,6,12,2.0052083333333335,0.16423220001161098,,,,,,,,,,,,12,6,186,6,,,,,36.359679299988784,,36.34751520003192,36.359679299988784,36.359679299988784,36.52726589998929,2.0052083333333335,0.16423220001161098,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Keys,187,7,12,2.0052083333333335,0.19696979998843744,,,,,,,,,,,,12,7,187,13,,,,,36.542740800010506,,36.530819799983874,36.542740800010506,36.542740800010506,36.74347119999584,2.0052083333333335,0.19696979998843744,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
phone,188,8,12,2.0052083333333335,0.19775390002178028,,,,,,,,,,,,12,8,188,2,,,,,36.75936810002895,,36.74830390000716,36.75936810002895,36.75936810002895,36.96027069998672,2.0052083333333335,0.19775390002178028,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
board,189,9,12,2.0052083333333335,0.19954060000600293,,,,,,,,,,,,12,9,189,4,,,,,36.97612040000968,,36.96310100000119,36.97612040000968,36.97612040000968,37.177770300011616,2.0052083333333335,0.19954060000600293,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
cushion,190,10,12,2.0052083333333335,0.18016330001410097,,,,,,,,,,,,12,10,190,1,,,,,37.208472799975425,,37.18105349998223,37.208472799975425,37.208472799975425,37.37664339999901,2.0052083333333335,0.18016330001410097,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Poster,191,11,12,2.0052083333333335,0.18045640003401786,,,,,,,,,,,,12,11,191,14,,,,,37.39251089998288,,37.38023820001399,37.39251089998288,37.39251089998288,37.57761510001728,2.0052083333333335,0.18045640003401786,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
mouse,192,12,12,2.0052083333333335,0.1640320000005886,,,,,,,,,,,,12,12,192,8,,,,,37.592413900012616,,37.580564600008074,37.592413900012616,37.592413900012616,37.76017119997414,2.0052083333333335,0.1640320000005886,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Laptop,193,13,12,2.0052083333333335,0.19794380001258105,,,,,,,,,,,,12,13,193,5,,,,,37.77590050001163,,37.76335060002748,37.77590050001163,37.77590050001163,37.976911499979906,2.0052083333333335,0.19794380001258105,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
book,194,14,12,2.0052083333333335,0.16399710002588108,,,,,,,,,,,,12,14,194,0,,,,,37.99275259999558,,37.98018750001211,37.99275259999558,37.99275259999558,38.1609014000278,2.0052083333333335,0.16399710002588108,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
cushion,195,0,13,2.0052083333333335,0.21326579997548833,,,,,,,,,,,,13,0,195,1,,,,,38.17617370001972,,38.1638624999905,38.17617370001972,38.17617370001972,38.394546499999706,2.0052083333333335,0.21326579997548833,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Pastry,196,1,13,2.0052083333333335,0.1814898000448011,,,,,,,,,,,,13,1,196,9,,,,,38.409124099998735,,38.39748210000107,38.409124099998735,38.409124099998735,38.59402780001983,2.0052083333333335,0.1814898000448011,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
book,197,2,13,2.0052083333333335,0.19848930003354326,,,,,,,,,,,,13,2,197,0,,,,,38.6102257000166,,38.59672670002328,38.6102257000166,38.6102257000166,38.810656999994535,2.0052083333333335,0.19848930003354326,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
board,198,3,13,2.0052083333333335,0.16440690000308678,,,,,,,,,,,,13,3,198,4,,,,,38.82593910000287,,38.813666100031696,38.82593910000287,38.82593910000287,38.99524920003023,2.0052083333333335,0.16440690000308678,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Keys,199,4,13,2.0052083333333335,0.1630087000085041,,,,,,,,,,,,13,4,199,13,,,,,39.0100091000204,,38.99804680002853,39.0100091000204,39.0100091000204,39.17842389998259,2.0052083333333335,0.1630087000085041,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Case,200,5,13,2.0052083333333335,0.1970679000369273,,,,,,,,,,,,13,5,200,10,,,,,39.19262450002134,,39.181359499983955,39.19262450002134,39.19262450002134,39.39335010002833,2.0052083333333335,0.1970679000369273,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
mouse,201,6,13,2.0052083333333335,0.1636152000282891,,,,,,,,,,,,13,6,201,8,,,,,39.409751900006086,,39.39784079999663,39.409751900006086,39.409751900006086,39.57723250001436,2.0052083333333335,0.1636152000282891,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Police,202,7,13,2.0052083333333335,0.1635332999867387,,,,,,,,,,,,13,7,202,12,,,,,39.59233800001675,,39.580541600007564,39.59233800001675,39.59233800001675,39.761014899995644,2.0052083333333335,0.1635332999867387,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
phone,203,8,13,2.0052083333333335,0.19702740001957864,,,,,,,,,,,,13,8,203,2,,,,,39.77585440000985,,39.76382039999589,39.77585440000985,39.77585440000985,39.97731119999662,2.0052083333333335,0.19702740001957864,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Chart,204,9,13,2.0052083333333335,0.18037110002478585,,,,,,,,,,,,13,9,204,6,,,,,39.992212900018785,,39.98042149998946,39.992212900018785,39.992212900018785,40.1792306000134,2.0052083333333335,0.18037110002478585,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Poster,205,10,13,2.0052083333333335,0.162492600036785,,,,,,,,,,,,13,10,205,14,,,,,40.192983700020704,,40.182242800015956,40.192983700020704,40.192983700020704,40.36017330002505,2.0052083333333335,0.162492600036785,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
Laptop,206,11,13,2.0052083333333335,0.1814808999770321,,,,,,,,,,,,13,11,206,5,,,,,40.3756225000252,,40.36307379999198,40.3756225000252,40.3756225000252,40.56066760001704,2.0052083333333335,0.1814808999770321,,,,,,,,,,,,,,,,4,001,2025-10-16_16h59.44.869,untitled,,2025.1.1,59.99437253389583,2025-10-16 16h59.50.088672 +0530,
