reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
27,50,21,630,0,90,t,0.2207963999826461,None,90,0,630,2,850.0252769000363,,850.0208314000629,850.0252769000363,851.0117276001256,851.0117276001256,851.0190451000817,851.2344695001375,t,0.2207963999826461,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
49,60,89,631,1,90,l,0.23985469993203878,None,90,1,631,4,851.2433685001452,,851.2383844000287,851.2433685001452,852.2298685000278,852.2298685000278,852.2368389000185,852.4733876001555,l,0.23985469993203878,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
11,30,7,632,2,90,t,0.15699739987030625,None,90,2,632,0,852.4825485001784,,852.4775982000865,852.4825485001784,853.4688120000064,853.4688120000064,853.4759117001668,853.6292587001808,t,0.15699739987030625,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
40,55,62,633,3,90,l,0.19830009993165731,None,90,3,633,3,853.6379592001904,,853.6331698000431,853.6379592001904,854.624411100056,854.624411100056,854.6311233001761,854.8265349001158,l,0.19830009993165731,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
78,80,162,634,4,90,t,0.161082899896428,None,90,4,634,6,854.835199000081,,854.8303480001632,854.835199000081,855.8178699000273,855.8178699000273,855.824743400095,855.9849005001597,t,0.161082899896428,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
15,35,13,635,5,90,l,0.17539429990574718,None,90,5,635,1,856.0024993000552,,855.9904722000938,856.0024993000552,856.9743801001459,856.9743801001459,856.9954433999956,857.1558505999856,l,0.17539429990574718,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
67,75,119,636,6,90,t,0.20593559998087585,None,90,6,636,5,857.1651822000276,,857.1603863001801,857.1651822000276,858.1515838000923,858.1515838000923,858.1586319000926,858.3604420002084,t,0.20593559998087585,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
49,60,89,637,0,91,l,0.17955020000226796,None,91,0,637,4,858.3693762000185,,858.3645799001679,858.3693762000185,859.356020900188,859.356020900188,859.363004400162,859.5370466001332,l,0.17955020000226796,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
78,80,162,638,1,91,t,0.145172200165689,None,91,1,638,6,859.5468988001812,,859.5414470001124,859.5468988001812,860.5261068001855,860.5261068001855,860.5411319001578,860.672683800105,t,0.145172200165689,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
15,35,13,639,2,91,l,0.16469660005532205,None,91,2,639,1,860.6820485000499,,860.6767954002135,860.6820485000499,861.6685913000256,861.6685913000256,861.6757186001632,861.8356018001214,l,0.16469660005532205,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
11,30,7,640,3,91,t,0.057957899989560246,None,91,3,640,0,861.8448792002164,,861.839962700149,861.8448792002164,862.8312942001503,862.8312942001503,862.8383828001097,862.8942635001149,t,0.057957899989560246,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
40,55,62,641,4,91,l,0.1207373000215739,None,91,4,641,3,862.9032841001172,,862.8984968999866,862.9032841001172,863.8895164001733,863.8895164001733,863.8967846001033,864.01534680021,l,0.1207373000215739,None,4,001,2025-11-03_13h23.07.250,untitled,,2025.1.1,72.19836063456263,2025-11-03 13h23.14.146185 +0530,
