thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
117,0,117,[np.float64(-0.305)],[np.float64(-0.35333333333333333)],[1],[0],[0],[3.3397785001434386],['target'],117,0,117,0,320.7270861000288,,10,320.71679800003767,320.7270861000288,320.7270861000288,0.014577900059521198,324.056617599912,[np.float64(-0.305)],[np.float64(-0.35333333333333333)],[1],[0],[0],[3.3397785001434386],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
118,0,118,[np.float64(-0.33166666666666667)],[np.float64(0.41833333333333333)],[1],[0],[0],[4.296812399988994],['target'],118,0,118,0,324.0805635000579,,10,324.07156299985945,324.0805635000579,324.0805635000579,0.014857300091534853,328.3684193000663,[np.float64(-0.33166666666666667)],[np.float64(0.41833333333333333)],[1],[0],[0],[4.296812399988994],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
119,0,119,[np.float64(0.4066666666666667)],[np.float64(0.195)],[1],[0],[0],[3.442403400084004],['target'],119,0,119,0,328.39314839988947,,10,328.3841631000396,328.39314839988947,328.39314839988947,0.01565210008993745,331.8266072999686,[np.float64(0.4066666666666667)],[np.float64(0.195)],[1],[0],[0],[3.442403400084004],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
120,0,120,[np.float64(-0.18)],[np.float64(-0.23)],[1],[0],[0],[2.2421502000652254],['target'],120,0,120,0,331.85172279994003,,10,331.8413358000107,331.85172279994003,331.85172279994003,0.014640599954873323,334.0835243000183,[np.float64(-0.18)],[np.float64(-0.23)],[1],[0],[0],[2.2421502000652254],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
121,0,121,[np.float64(-0.37)],[np.float64(-0.185)],[1],[0],[0],[1.5898869999218732],['target'],121,0,121,0,334.10881439992227,,10,334.09810120007023,334.10881439992227,334.10881439992227,0.014490399975329638,335.68803959991783,[np.float64(-0.37)],[np.float64(-0.185)],[1],[0],[0],[1.5898869999218732],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
122,0,122,[np.float64(0.225)],[np.float64(-0.20833333333333334)],[1],[0],[0],[4.176578199956566],[None],122,0,122,0,335.7137350998819,,10,335.70573000004515,335.7137350998819,335.7137350998819,0.017583200009539723,339.88235209998675,[np.float64(0.225)],[np.float64(-0.20833333333333334)],[1],[0],[0],[4.176578199956566],[None],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
123,0,123,[np.float64(-0.06833333333333333)],[np.float64(-0.29)],[1],[0],[0],[2.3942754000891],['target'],123,0,123,0,339.90010089986026,,5,339.89078740007244,339.90010089986026,339.90010089986026,0.00834109983406961,342.285107600037,[np.float64(-0.06833333333333333)],[np.float64(-0.29)],[1],[0],[0],[2.3942754000891],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
124,0,124,[np.float64(0.20833333333333334)],[np.float64(-0.4683333333333333)],[1],[0],[0],[2.880619299830869],['target'],124,0,124,0,342.3026822998654,,5,342.29343670001253,342.3026822998654,342.3026822998654,0.008255900116637349,345.1741140000522,[np.float64(0.20833333333333334)],[np.float64(-0.4683333333333333)],[1],[0],[0],[2.880619299830869],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
125,0,125,[np.float64(-0.485)],[np.float64(0.3883333333333333)],[1],[0],[0],[2.10949350008741],['target'],125,0,125,0,345.1917278000619,,5,345.18302490003407,345.1917278000619,345.1917278000619,0.008804300101473927,347.29256369988434,[np.float64(-0.485)],[np.float64(0.3883333333333333)],[1],[0],[0],[2.10949350008741],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
126,0,126,[np.float64(-0.22166666666666668)],[np.float64(0.18166666666666667)],[1],[0],[0],[1.7755515999160707],['target'],126,0,126,0,347.30975089990534,,5,347.30132369999774,347.30975089990534,347.30975089990534,0.0086882000323385,349.07691839989275,[np.float64(-0.22166666666666668)],[np.float64(0.18166666666666667)],[1],[0],[0],[1.7755515999160707],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
127,0,127,[np.float64(0.265)],[np.float64(-0.33)],[1],[0],[0],[2.032908400055021],['target'],127,0,127,0,349.10139680001885,,10,349.0924469998572,349.10139680001885,349.10139680001885,0.015460400143638253,351.12539589987136,[np.float64(0.265)],[np.float64(-0.33)],[1],[0],[0],[2.032908400055021],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
128,0,128,[np.float64(-0.26)],[np.float64(-0.32)],[1],[0],[0],[1.3663266999647021],['target'],128,0,128,0,351.1433120998554,,5,351.1338581999298,351.1433120998554,351.1433120998554,0.00837110006250441,352.50022829999216,[np.float64(-0.26)],[np.float64(-0.32)],[1],[0],[0],[1.3663266999647021],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
129,0,129,[np.float64(0.395)],[np.float64(-0.035)],[1],[0],[0],[2.4290400999598205],['target'],129,0,129,0,352.51826520008035,,5,352.5086149999406,352.51826520008035,352.51826520008035,0.008314399980008602,354.9377017999068,[np.float64(0.395)],[np.float64(-0.035)],[1],[0],[0],[2.4290400999598205],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
130,0,130,[np.float64(-0.17833333333333334)],[np.float64(-0.285)],[1],[0],[0],[2.7488631000742316],['target'],130,0,130,0,354.9626038998831,,10,354.9528449999634,354.9626038998831,354.9626038998831,0.015074500115588307,357.70176289998926,[np.float64(-0.17833333333333334)],[np.float64(-0.285)],[1],[0],[0],[2.7488631000742316],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
131,0,131,[np.float64(0.305)],[np.float64(-0.27)],[1],[0],[0],[1.7686841001268476],['target'],131,0,131,0,357.7196235000156,,5,357.71060179988854,357.7196235000156,357.7196235000156,0.008740200195461512,359.4793354999274,[np.float64(0.305)],[np.float64(-0.27)],[1],[0],[0],[1.7686841001268476],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
132,0,132,[np.float64(0.36333333333333334)],[np.float64(-0.145)],[1],[0],[0],[1.706208199961111],['target'],132,0,132,0,359.50448819994926,,10,359.49487269995734,359.50448819994926,359.50448819994926,0.015460400143638253,361.2011208999902,[np.float64(0.36333333333333334)],[np.float64(-0.145)],[1],[0],[0],[1.706208199961111],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
133,0,133,[np.float64(-0.245)],[np.float64(0.12)],[1],[0],[0],[2.470054800156504],['target'],133,0,133,0,361.22639259998687,,10,361.21803259989247,361.22639259998687,361.22639259998687,0.016823099926114082,363.6881381999701,[np.float64(-0.245)],[np.float64(0.12)],[1],[0],[0],[2.470054800156504],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
134,0,134,[np.float64(0.46)],[np.float64(-0.17166666666666666)],[1],[0],[0],[2.419502899982035],['target'],134,0,134,0,363.7123891999945,,10,363.70506579987705,363.7123891999945,363.7123891999945,0.016831499990075827,366.1246040998958,[np.float64(0.46)],[np.float64(-0.17166666666666666)],[1],[0],[0],[2.419502899982035],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
135,0,135,[np.float64(0.285)],[np.float64(-0.21666666666666667)],[1],[0],[0],[3.0549163001123816],['target'],135,0,135,0,366.15030919993296,,10,366.1397017999552,366.15030919993296,366.15030919993296,0.015009799972176552,369.1946612999309,[np.float64(0.285)],[np.float64(-0.21666666666666667)],[1],[0],[0],[3.0549163001123816],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
136,0,136,[np.float64(0.195)],[np.float64(-0.335)],[1],[0],[0],[2.2616252000443637],['target'],136,0,136,0,369.21962570003234,,10,369.2112636999227,369.21962570003234,369.21962570003234,0.01651400001719594,371.4729679999873,[np.float64(0.195)],[np.float64(-0.335)],[1],[0],[0],[2.2616252000443637],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
137,0,137,[np.float64(0.46)],[np.float64(0.30666666666666664)],[1],[0],[0],[3.800000400049612],['target'],137,0,137,0,371.5115875999909,,10,371.49897950002924,371.5115875999909,371.5115875999909,0.025905600050464272,375.29902049992234,[np.float64(0.46)],[np.float64(0.30666666666666664)],[1],[0],[0],[3.800000400049612],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
138,0,138,[np.float64(-0.12)],[np.float64(0.09333333333333334)],[1],[0],[0],[1.5316709000617266],['target'],138,0,138,0,375.3236044999212,,10,375.31579690007493,375.3236044999212,375.3236044999212,0.016684200149029493,376.8475055999588,[np.float64(-0.12)],[np.float64(0.09333333333333334)],[1],[0],[0],[1.5316709000617266],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
139,0,139,[np.float64(-0.205)],[np.float64(0.20666666666666667)],[1],[0],[0],[1.5611338000744581],['target'],139,0,139,0,376.86550750001334,,5,376.8556870999746,376.86550750001334,376.86550750001334,0.008093200158327818,378.41686669993214,[np.float64(-0.205)],[np.float64(0.20666666666666667)],[1],[0],[0],[1.5611338000744581],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
140,0,140,[np.float64(0.41333333333333333)],[np.float64(0.315)],[1],[0],[0],[2.518186900066212],['target'],140,0,140,0,378.4417655998841,,10,378.4326350998599,378.4417655998841,378.4417655998841,0.01569320005364716,380.9508608998731,[np.float64(0.41333333333333333)],[np.float64(0.315)],[1],[0],[0],[2.518186900066212],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
141,0,141,[np.float64(-0.09166666666666666)],[np.float64(0.295)],[1],[0],[0],[1.6173215000890195],['target'],141,0,141,0,380.9695423999801,,5,380.9593493998982,380.9695423999801,380.9695423999801,0.008401300059631467,382.57672069990076,[np.float64(-0.09166666666666666)],[np.float64(0.295)],[1],[0],[0],[1.6173215000890195],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
142,0,142,[np.float64(0.2)],[np.float64(0.325)],[1],[0],[0],[2.3080234001390636],['target'],142,0,142,0,382.60850710002705,,10,382.59495959989727,382.60850710002705,382.60850710002705,0.018163900123909116,384.90304029989056,[np.float64(0.2)],[np.float64(0.325)],[1],[0],[0],[2.3080234001390636],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
143,0,143,[np.float64(0.4216666666666667)],[np.float64(0.11)],[1],[0],[0],[2.0258878997992724],['target'],143,0,143,0,384.9210028999951,,5,384.91218900005333,384.9210028999951,384.9210028999951,0.009044300066307187,386.93814800004475,[np.float64(0.4216666666666667)],[np.float64(0.11)],[1],[0],[0],[2.0258878997992724],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
144,0,144,[np.float64(-0.18166666666666667)],[np.float64(-0.4816666666666667)],[1],[0],[0],[3.184709000168368],['target'],144,0,144,0,386.9557602000423,,5,386.9468207999598,386.9557602000423,386.9557602000423,0.008578200126066804,390.13157589989714,[np.float64(-0.18166666666666667)],[np.float64(-0.4816666666666667)],[1],[0],[0],[3.184709000168368],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
145,0,145,[np.float64(0.06833333333333333)],[np.float64(-0.285)],[1],[0],[0],[12.54508539987728],[None],145,0,145,0,390.1568241000641,,10,390.14907169993967,390.1568241000641,390.1568241000641,0.01742250006645918,402.6942034000531,[np.float64(0.06833333333333333)],[np.float64(-0.285)],[1],[0],[0],[12.54508539987728],[None],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
146,0,146,[np.float64(0.008333333333333333)],[np.float64(0.03166666666666667)],[1],[0],[0],[4.318624200066552],['target'],146,0,146,0,402.71277639991604,,5,402.7024964999873,402.71277639991604,402.71277639991604,0.0081944998819381,407.02116240002215,[np.float64(0.008333333333333333)],[np.float64(0.03166666666666667)],[1],[0],[0],[4.318624200066552],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
147,0,147,[np.float64(-0.07666666666666666)],[np.float64(0.445)],[1],[0],[0],[2.935255799908191],['target'],147,0,147,0,407.0455167000182,,10,407.0364391999319,407.0455167000182,407.0455167000182,0.015178299974650145,409.97173350001685,[np.float64(-0.07666666666666666)],[np.float64(0.445)],[1],[0],[0],[2.935255799908191],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
148,0,148,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[1.3948035999201238],[None],148,0,148,0,409.997140499996,,10,409.9869186000433,409.997140499996,409.997140499996,0.015096500050276518,411.38177129998803,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[1.3948035999201238],[None],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
149,0,149,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[0.3259266000241041],[None],149,0,149,0,411.3998878998682,,5,411.3893212999683,411.3998878998682,411.3998878998682,0.007453399943187833,411.7152883000672,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[0.3259266000241041],[None],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
150,0,150,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[0.20733130001462996],[None],150,0,150,0,411.7409214999061,,10,411.730228099972,411.7409214999061,411.7409214999061,0.014871200080960989,411.9376006999519,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[0.20733130001462996],[None],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
151,0,151,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[0.18007620004937053],[None],151,0,151,0,411.9558719000779,,5,411.9449920000043,411.9558719000779,411.9558719000779,0.007302099838852882,412.12510799989104,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[0.18007620004937053],[None],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
152,0,152,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[0.12394220009446144],[None],152,0,152,0,412.15013669990003,,10,412.14001039997675,412.15013669990003,412.15013669990003,0.01482939999550581,412.2639915999025,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[0.12394220009446144],[None],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
153,0,153,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[0.15810529980808496],[None],153,0,153,0,412.2896024999209,,10,412.27923960005865,412.2896024999209,412.2896024999209,0.015158299822360277,412.4373852000572,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[0.15810529980808496],[None],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
154,0,154,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[0.13860210007987916],[None],154,0,154,0,412.4628872999456,,10,412.4521331000142,412.4628872999456,412.4628872999456,0.014650400029495358,412.590781299863,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[0.13860210007987916],[None],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
155,0,155,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[0.1653026998974383],[None],155,0,155,0,412.60874360008165,,5,412.59867029986344,412.60874360008165,412.60874360008165,0.0077931999694556,412.7640156999696,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[0.1653026998974383],[None],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
156,0,156,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[0.15146830002777278],[None],156,0,156,0,412.7820365000516,,5,412.7714573000558,412.7820365000516,412.7820365000516,0.007369800005108118,412.9229645000305,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[0.15146830002777278],[None],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
157,0,157,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[0.16632699989713728],[None],157,0,157,0,412.9488724998664,,10,412.93764519994147,412.9488724998664,412.9488724998664,0.014608100056648254,413.10401139990427,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[0.16632699989713728],[None],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
158,0,158,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[0.20717309997417033],[None],158,0,158,0,413.12942590005696,,10,413.1186943000648,413.12942590005696,413.12942590005696,0.014593299943953753,413.3259034000803,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[0.20717309997417033],[None],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
159,0,159,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[0.180265000090003],[None],159,0,159,0,413.35215039993636,,10,413.34056769986637,413.35215039993636,413.35215039993636,0.014575900044292212,413.5208841999993,[np.float64(-0.07333333333333333)],[np.float64(0.2683333333333333)],[1],[0],[0],[0.180265000090003],[None],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
160,0,160,[np.float64(0.48)],[np.float64(-0.135)],[1],[0],[0],[2.6309649001341313],['target'],160,0,160,0,413.53897899994627,,5,413.528478999855,413.53897899994627,413.53897899994627,0.007500099949538708,416.1594833000563,[np.float64(0.48)],[np.float64(-0.135)],[1],[0],[0],[2.6309649001341313],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
161,0,161,[np.float64(0.415)],[np.float64(-0.14333333333333334)],[1],[0],[0],[1.957838699920103],['target'],161,0,161,0,416.18461939995177,,10,416.1741728000343,416.18461939995177,416.18461939995177,0.014618700137361884,418.13205479993485,[np.float64(0.415)],[np.float64(-0.14333333333333334)],[1],[0],[0],[1.957838699920103],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
162,0,162,[np.float64(-0.41)],[np.float64(0.24666666666666667)],[1],[0],[0],[2.7134609997738153],['target'],162,0,162,0,418.15747589990497,,10,418.1471017000731,418.15747589990497,418.15747589990497,0.014958299929276109,420.86060020001605,[np.float64(-0.41)],[np.float64(0.24666666666666667)],[1],[0],[0],[2.7134609997738153],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
163,0,163,[np.float64(0.11833333333333333)],[np.float64(0.03166666666666667)],[1],[0],[0],[2.2079889997839928],['target'],163,0,163,0,420.8796546999365,,5,420.8683712000493,420.8796546999365,420.8796546999365,0.007684299955144525,423.07640039990656,[np.float64(0.11833333333333333)],[np.float64(0.03166666666666667)],[1],[0],[0],[2.2079889997839928],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
164,0,164,[np.float64(0.23166666666666666)],[np.float64(-0.12333333333333334)],[1],[0],[0],[1.5547978000249714],['target'],164,0,164,0,423.10185549990274,,10,423.0907902000472,423.10185549990274,423.10185549990274,0.014320299960672855,424.6456267000176,[np.float64(0.23166666666666666)],[np.float64(-0.12333333333333334)],[1],[0],[0],[1.5547978000249714],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
165,0,165,[np.float64(-0.31333333333333335)],[np.float64(0.33666666666666667)],[1],[0],[0],[2.7294095000252128],['target'],165,0,165,0,424.67126039997675,,10,424.6601329999976,424.67126039997675,424.67126039997675,0.014419300016015768,427.3895904000383,[np.float64(-0.31333333333333335)],[np.float64(0.33666666666666667)],[1],[0],[0],[2.7294095000252128],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
166,0,166,[np.float64(-0.06333333333333334)],[np.float64(-0.24833333333333332)],[1],[0],[0],[6.4807170000858605],['target'],166,0,166,0,427.4210610999726,,10,427.40806819987483,427.4210610999726,427.4210610999726,0.018341199960559607,433.88882409990765,[np.float64(-0.06333333333333334)],[np.float64(-0.24833333333333332)],[1],[0],[0],[6.4807170000858605],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
167,0,167,[np.float64(0.19666666666666666)],[np.float64(0.3883333333333333)],[1],[0],[0],[2.4507565998937935],['target'],167,0,167,0,433.9137021000497,,10,433.9035662000533,433.9137021000497,433.9137021000497,0.014653000049293041,436.35436440003105,[np.float64(0.19666666666666666)],[np.float64(0.3883333333333333)],[1],[0],[0],[2.4507565998937935],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
168,0,168,[np.float64(0.29333333333333333)],[np.float64(-0.14666666666666667)],[1],[0],[0],[2.4919300000183284],['target'],168,0,168,0,436.3797679999843,,10,436.3689323000144,436.3797679999843,436.3797679999843,0.01447970001026988,438.8608969999477,[np.float64(0.29333333333333333)],[np.float64(-0.14666666666666667)],[1],[0],[0],[2.4919300000183284],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
169,0,169,[np.float64(-0.3333333333333333)],[np.float64(-0.23166666666666666)],[1],[0],[0],[1.9646154998335987],['target'],169,0,169,0,438.88649820000865,,10,438.8755822000094,438.88649820000865,438.88649820000865,0.014597299974411726,440.84023920004256,[np.float64(-0.3333333333333333)],[np.float64(-0.23166666666666666)],[1],[0],[0],[1.9646154998335987],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
170,0,170,[np.float64(0.3016666666666667)],[np.float64(-0.315)],[1],[0],[0],[2.0959957998711616],['target'],170,0,170,0,440.86531549994834,,10,440.8549488000572,440.86531549994834,440.86531549994834,0.014620699919760227,442.9509898000397,[np.float64(0.3016666666666667)],[np.float64(-0.315)],[1],[0],[0],[2.0959957998711616],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
171,0,171,[np.float64(0.36)],[np.float64(0.11166666666666666)],[1],[0],[0],[3.008921599946916],['target'],171,0,171,0,442.9832637999207,,10,442.9696682000067,442.9832637999207,442.9832637999207,0.018593200016766787,445.9786228998564,[np.float64(0.36)],[np.float64(0.11166666666666666)],[1],[0],[0],[3.008921599946916],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
172,0,172,[np.float64(0.48833333333333334)],[np.float64(0.495)],[1],[0],[0],[2.513750799931586],['target'],172,0,172,0,445.99711239989847,,5,445.986014300026,445.99711239989847,445.99711239989847,0.0073015999514609575,448.4998077999335,[np.float64(0.48833333333333334)],[np.float64(0.495)],[1],[0],[0],[2.513750799931586],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
173,0,173,[np.float64(0.41833333333333333)],[np.float64(-0.37833333333333335)],[1],[0],[0],[3.1795471999794245],['target'],173,0,173,0,448.5257846999448,,10,448.51487759989686,448.5257846999448,448.5257846999448,0.014998000115156174,451.6944651999511,[np.float64(0.41833333333333333)],[np.float64(-0.37833333333333335)],[1],[0],[0],[3.1795471999794245],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
174,0,174,[np.float64(0.35833333333333334)],[np.float64(-0.33666666666666667)],[1],[0],[0],[1.6518733000848442],['target'],174,0,174,0,451.7209508998785,,10,451.7091188998893,451.7209508998785,451.7209508998785,0.014563299948349595,453.3610358000733,[np.float64(0.35833333333333334)],[np.float64(-0.33666666666666667)],[1],[0],[0],[1.6518733000848442],['target'],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
175,0,175,[np.float64(-0.20833333333333334)],[np.float64(0.37)],[1],[0],[0],[1.8747843999881297],[None],175,0,175,0,453.3790337999817,,5,453.36846289993264,453.3790337999817,453.3790337999817,0.00733939977362752,455.24328850000165,[np.float64(-0.20833333333333334)],[np.float64(0.37)],[1],[0],[0],[1.8747843999881297],[None],1,001,2025-10-01_15h21.48.880,untitled,,2025.1.1,145.32665805520992,2025-10-01 15h21.53.583996 +0530,
