thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
177,0,177,[np.float64(-0.37)],[np.float64(-0.1)],[1],[0],[0],[1.2278239999432117],['target'],177,0,177,0,371.1649134999607,,5,371.1550861999858,371.1649134999607,371.1649134999607,0.008213200140744448,372.3829572000541,[np.float64(-0.37)],[np.float64(-0.1)],[1],[0],[0],[1.2278239999432117],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
178,0,178,[np.float64(0.30666666666666664)],[np.float64(-0.4683333333333333)],[1],[0],[0],[3.117290500085801],['target'],178,0,178,0,372.40760349994525,,10,372.3977753999643,372.40760349994525,372.40760349994525,0.014741300139576197,375.51510189985856,[np.float64(0.30666666666666664)],[np.float64(-0.4683333333333333)],[1],[0],[0],[3.117290500085801],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
179,0,179,[np.float64(-0.27166666666666667)],[np.float64(0.025)],[1],[0],[0],[1.6238704998977482],['target'],179,0,179,0,375.5330604999326,,5,375.52284689992666,375.5330604999326,375.5330604999326,0.007653699954971671,377.1467523998581,[np.float64(-0.27166666666666667)],[np.float64(0.025)],[1],[0],[0],[1.6238704998977482],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
180,0,180,[np.float64(-0.39166666666666666)],[np.float64(-0.475)],[1],[0],[0],[2.8394986998755485],['target'],180,0,180,0,377.16472989995964,,5,377.15441369987093,377.16472989995964,377.16472989995964,0.007589200045913458,379.99395309994,[np.float64(-0.39166666666666666)],[np.float64(-0.475)],[1],[0],[0],[2.8394986998755485],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
181,0,181,[np.float64(-0.2633333333333333)],[np.float64(-0.19666666666666666)],[1],[0],[0],[4.262344299815595],['target'],181,0,181,0,380.01897930004634,,10,380.00905289989896,380.01897930004634,380.01897930004634,0.015028600115329027,384.27143269986846,[np.float64(-0.2633333333333333)],[np.float64(-0.19666666666666666)],[1],[0],[0],[4.262344299815595],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
182,0,182,[np.float64(0.37)],[np.float64(-0.02666666666666667)],[1],[0],[0],[3.422093099914491],['target'],182,0,182,0,384.29632369987667,,10,384.28737000003457,384.29632369987667,384.29632369987667,0.015845899935811758,387.7094991998747,[np.float64(0.37)],[np.float64(-0.02666666666666667)],[1],[0],[0],[3.422093099914491],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
183,0,183,[np.float64(-0.03666666666666667)],[np.float64(0.08166666666666667)],[1],[0],[0],[2.6446840001735836],[None],183,0,183,0,387.7275502998382,,5,387.7171735998709,387.7275502998382,387.7275502998382,0.0075841001234948635,390.36189559986815,[np.float64(-0.03666666666666667)],[np.float64(0.08166666666666667)],[1],[0],[0],[2.6446840001735836],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
184,0,184,[np.float64(-0.28833333333333333)],[np.float64(-0.4033333333333333)],[1],[0],[0],[2.2910710000433028],[None],184,0,184,0,390.3800917000044,,5,390.36956089991145,390.3800917000044,390.3800917000044,0.007592699956148863,392.6606757999398,[np.float64(-0.28833333333333333)],[np.float64(-0.4033333333333333)],[1],[0],[0],[2.2910710000433028],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
185,0,185,[np.float64(-0.058333333333333334)],[np.float64(-0.09666666666666666)],[1],[0],[0],[1.8886522001121193],[None],185,0,185,0,392.67867629998364,,5,392.6681339999195,392.67867629998364,392.67867629998364,0.0073847000021487474,394.55682629998773,[np.float64(-0.058333333333333334)],[np.float64(-0.09666666666666666)],[1],[0],[0],[1.8886522001121193],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
186,0,186,[np.float64(-0.305)],[np.float64(-0.36666666666666664)],[1],[0],[0],[1.8596776998601854],['target'],186,0,186,0,394.5748628999572,,5,394.5644119998906,394.5748628999572,394.5748628999572,0.007514399942010641,396.4241265999153,[np.float64(-0.305)],[np.float64(-0.36666666666666664)],[1],[0],[0],[1.8596776998601854],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
187,0,187,[np.float64(-0.10666666666666667)],[np.float64(0.2966666666666667)],[1],[0],[0],[2.2842022001277655],['target'],187,0,187,0,396.4431556998752,,5,396.43214839999564,396.4431556998752,396.4431556998752,0.007949099875986576,398.7164032999426,[np.float64(-0.10666666666666667)],[np.float64(0.2966666666666667)],[1],[0],[0],[2.2842022001277655],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
188,0,188,[np.float64(-0.08666666666666667)],[np.float64(0.24833333333333332)],[1],[0],[0],[3.1650539999827743],[None],188,0,188,0,398.7409568000585,,10,398.73167330003344,398.7409568000585,398.7409568000585,0.0151655999943614,401.89676679996774,[np.float64(-0.08666666666666667)],[np.float64(0.24833333333333332)],[1],[0],[0],[3.1650539999827743],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
189,0,189,[np.float64(0.2916666666666667)],[np.float64(0.3233333333333333)],[1],[0],[0],[2.444068299839273],['target'],189,0,189,0,401.9149615999777,,5,401.90434479992837,401.9149615999777,401.9149615999777,0.007494600024074316,404.34845059993677,[np.float64(0.2916666666666667)],[np.float64(0.3233333333333333)],[1],[0],[0],[2.444068299839273],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
190,0,190,[np.float64(-0.105)],[np.float64(-0.16)],[1],[0],[0],[3.380838599987328],['target'],190,0,190,0,404.3726442998741,,10,404.3633878000546,404.3726442998741,404.3726442998741,0.014862099895253778,407.74426759989,[np.float64(-0.105)],[np.float64(-0.16)],[1],[0],[0],[3.380838599987328],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
191,0,191,[np.float64(0.4633333333333333)],[np.float64(-0.10833333333333334)],[1],[0],[0],[2.2762686999049038],['target'],191,0,191,0,407.76192640000954,,5,407.75233080005273,407.76192640000954,407.76192640000954,0.007969100028276443,410.0286389000248,[np.float64(0.4633333333333333)],[np.float64(-0.10833333333333334)],[1],[0],[0],[2.2762686999049038],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
192,0,192,[np.float64(0.008333333333333333)],[np.float64(0.29833333333333334)],[1],[0],[0],[2.429651199840009],['target'],192,0,192,0,410.05321539985016,,10,410.0438089000527,410.05321539985016,410.05321539985016,0.015100900083780289,412.4734956000466,[np.float64(0.008333333333333333)],[np.float64(0.29833333333333334)],[1],[0],[0],[2.429651199840009],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
193,0,193,[np.float64(0.3283333333333333)],[np.float64(0.355)],[1],[0],[0],[1.9567567000631243],['target'],193,0,193,0,412.4978650000412,,10,412.48830379988067,412.4978650000412,412.4978650000412,0.01472030021250248,414.44509629998356,[np.float64(0.3283333333333333)],[np.float64(0.355)],[1],[0],[0],[1.9567567000631243],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
194,0,194,[np.float64(-0.035)],[np.float64(-0.39)],[1],[0],[0],[2.2558711001183838],['target'],194,0,194,0,414.4635974999983,,5,414.45288089988753,414.4635974999983,414.4635974999983,0.007693900028243661,416.70878760004416,[np.float64(-0.035)],[np.float64(-0.39)],[1],[0],[0],[2.2558711001183838],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
195,0,195,[np.float64(-0.13166666666666665)],[np.float64(0.14833333333333334)],[1],[0],[0],[2.229186800075695],['target'],195,0,195,0,416.72729269997217,,5,416.7164345998317,416.72729269997217,416.72729269997217,0.00757679995149374,418.945661699865,[np.float64(-0.13166666666666665)],[np.float64(0.14833333333333334)],[1],[0],[0],[2.229186800075695],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
196,0,196,[np.float64(-0.13166666666666665)],[np.float64(0.14833333333333334)],[1],[0],[0],[2.6377352999988943],[None],196,0,196,0,418.96329149999656,,5,418.9531494998373,418.96329149999656,418.96329149999656,0.007414099993184209,421.5909241999034,[np.float64(-0.13166666666666665)],[np.float64(0.14833333333333334)],[1],[0],[0],[2.6377352999988943],[None],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
197,0,197,[np.float64(-0.07833333333333334)],[np.float64(-0.325)],[1],[0],[0],[3.144578600069508],['target'],197,0,197,0,421.6166677000001,,10,421.60573789989576,421.6166677000001,421.6166677000001,0.01474169990979135,424.7503529000096,[np.float64(-0.07833333333333334)],[np.float64(-0.325)],[1],[0],[0],[3.144578600069508],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
198,0,198,[np.float64(-0.06166666666666667)],[np.float64(0.3416666666666667)],[1],[0],[0],[1.860651999944821],['target'],198,0,198,0,424.7699011999648,,5,424.7580488000531,424.7699011999648,424.7699011999648,0.007605899823829532,426.6187360000331,[np.float64(-0.06166666666666667)],[np.float64(0.3416666666666667)],[1],[0],[0],[1.860651999944821],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
199,0,199,[np.float64(-0.018333333333333333)],[np.float64(-0.08666666666666667)],[1],[0],[0],[1.797921400051564],['target'],199,0,199,0,426.6368420999497,,5,426.62651189998724,426.6368420999497,426.6368420999497,0.007705399999395013,428.4244727999903,[np.float64(-0.018333333333333333)],[np.float64(-0.08666666666666667)],[1],[0],[0],[1.797921400051564],['target'],2,001,2025-10-01_15h33.34.386,untitled,,2025.1.1,142.36375067134384,2025-10-01 15h33.39.338950 +0530,
