word,word_type,color,stim_condition,correct_resp,thisN,thisTrialN,thisRepN,resp.keys,resp.corr,resp.rt,resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,instr_text.started,Instructions.stopped,trial.started,fixation.started,fixation.stopped,word_stim.started,resp.started,trial.stopped,trials.resp.keys,trials.resp.corr,trials.resp.rt,trials.resp.duration,Thanks.started,text.started,Thanks.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
Table,neutral,blue,I,b,143,3,7,b,1,0.6574154999689199,None,7,3,143,13,180.47959810000611,,,,,180.46857319999253,180.47959810000611,180.97998110001208,180.97998110001208,180.97998110001208,181.6511494999868,b,1,0.6574154999689199,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Road,neutral,green,I,g,144,4,7,g,1,0.9809724999940954,None,7,4,144,18,181.66397709999,,,,,181.65389369998593,181.66397709999,182.1640519000357,182.1640519000357,182.1640519000357,183.1513834000216,g,1,0.9809724999940954,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Sadness,emotional,yellow,I,y,145,5,7,y,1,0.9162486999994144,None,7,5,145,7,183.16417190001812,,,,,183.15408130001742,183.16417190001812,183.66411250003148,183.66411250003148,183.66411250003148,184.58468949998496,y,1,0.9162486999994144,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Paper,neutral,yellow,I,y,146,6,7,y,1,0.4764968999661505,None,7,6,146,15,184.59717230004026,,,,,184.58744620002108,184.59717230004026,185.09804630000144,185.09804630000144,185.09804630000144,185.58389120001812,y,1,0.4764968999661505,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Abuse,emotional,red,C,r,147,7,7,r,1,0.6882467000395991,None,7,7,147,4,185.59729450003942,,,,,185.58725420001429,185.59729450003942,186.09679979999783,186.09679979999783,186.09679979999783,186.80171650002012,r,1,0.6882467000395991,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Violence,emotional,blue,I,b,148,8,7,b,1,0.6957314999890514,None,7,8,148,9,186.81339359999401,,,,,186.8051742000389,186.81339359999401,187.3141522000078,187.3141522000078,187.3141522000078,188.01774119999027,b,1,0.6957314999890514,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Pencil,neutral,green,I,g,149,9,7,g,1,0.9294263999909163,None,7,9,149,14,188.02983070001937,,,,,188.02074040001025,188.02983070001937,188.52996900002472,188.52996900002472,188.52996900002472,189.46707900002366,g,1,0.9294263999909163,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Stone,neutral,yellow,I,y,150,10,7,y,1,0.7257248999667354,None,7,10,150,19,189.48017260001507,,,,,189.46971700002905,189.48017260001507,189.98029320000205,189.98029320000205,189.98029320000205,190.71740470000077,y,1,0.7257248999667354,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Anger,emotional,red,C,r,151,11,7,r,1,0.5955138999852352,None,7,11,151,8,190.73074540001107,,,,,190.7200090000406,190.73074540001107,191.23102440004004,191.23102440004004,191.23102440004004,191.83522800001083,r,1,0.5955138999852352,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Panic,emotional,yellow,I,y,152,12,7,y,1,1.1183615999761969,None,7,12,152,3,191.84703390003415,,,,,191.83791840000777,191.84703390003415,192.34721810003975,192.34721810003975,192.34721810003975,193.46810030000051,y,1,1.1183615999761969,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Death,emotional,green,I,g,153,13,7,g,1,0.7174440000089817,None,7,13,153,2,193.4799384000362,,,,,193.47082430002047,193.4799384000362,193.97968940000283,193.97968940000283,193.97968940000283,194.69986280001467,g,1,0.7174440000089817,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Fear,emotional,red,C,r,154,14,7,r,1,1.0134905999875627,None,7,14,154,0,194.71310340001946,,,,,194.70228690002114,194.71310340001946,195.2129780999967,195.2129780999967,195.2129780999967,196.23541409999598,r,1,1.0134905999875627,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Pain,emotional,blue,I,b,155,15,7,b,1,0.6843987999600358,None,7,15,155,1,196.24736109998776,,,,,196.23951039998792,196.24736109998776,196.74700259999372,196.74700259999372,196.74700259999372,197.43393180001294,b,1,0.6843987999600358,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Garden,neutral,red,I,r,156,16,7,r,1,1.060782000015024,None,7,16,156,16,197.4463751000003,,,,,197.43769890000112,197.4463751000003,197.94686359999469,197.94686359999469,197.94686359999469,199.01655080000637,r,1,1.060782000015024,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Chair,neutral,green,I,g,157,17,7,g,1,0.8031761000165716,None,7,17,157,10,199.0294309000019,,,,,199.0199944000342,199.0294309000019,199.53046909999102,199.53046909999102,199.53046909999102,200.35012830002233,g,1,0.8031761000165716,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Injury,emotional,green,I,g,158,18,7,g,1,0.5558780999854207,None,7,18,158,6,200.36325530003523,,,,,200.35264490003465,200.36325530003523,200.8633192999987,200.8633192999987,200.8633192999987,201.43402600003174,g,1,0.5558780999854207,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Window,neutral,red,I,r,159,19,7,r,1,0.6931591000175104,None,7,19,159,12,201.44606580003165,,,,,201.43777250003768,201.44606580003165,201.9465368000092,201.9465368000092,201.9465368000092,202.65088080003625,r,1,0.6931591000175104,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Injury,emotional,green,I,g,160,0,8,g,1,0.8351681000203826,None,8,0,160,6,202.6640449000406,,,,,202.6548264999874,202.6640449000406,203.16294680000283,203.16294680000283,203.16294680000283,203.9999237000011,g,1,0.8351681000203826,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Violence,emotional,blue,I,b,161,1,8,b,1,0.7370009000296704,None,8,1,161,9,204.01253050001105,,,,,204.00276569998823,204.01253050001105,204.51286429999163,204.51286429999163,204.51286429999163,205.25036850001197,b,1,0.7370009000296704,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Panic,emotional,yellow,I,y,162,2,8,y,1,0.8187952999724075,None,8,2,162,3,205.26260270003695,,,,,205.25385949999327,205.26260270003695,205.76326420000987,205.76326420000987,205.76326420000987,206.58423239999684,y,1,0.8187952999724075,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Sadness,emotional,yellow,I,y,163,3,8,y,1,0.5056570000015199,None,8,3,163,7,206.5960149000166,,,,,206.58783169998787,206.5960149000166,207.09645350003848,207.09645350003848,207.09645350003848,207.6163580000284,y,1,0.5056570000015199,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Death,emotional,green,I,g,164,4,8,g,1,0.6532438999856822,None,8,4,164,2,207.6303228000179,,,,,207.61878730001627,207.6303228000179,208.13026340003125,208.13026340003125,208.13026340003125,208.80010510003194,g,1,0.6532438999856822,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Bottle,neutral,yellow,I,y,165,5,8,y,1,1.2843872000230476,None,8,5,165,11,208.81260639999527,,,,,208.80303539999295,208.81260639999527,209.31310590001522,209.31310590001522,209.31310590001522,210.60084680002183,y,1,1.2843872000230476,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Abuse,emotional,red,C,r,166,6,8,r,1,0.9402304000104778,None,8,6,166,4,210.61356490000617,,,,,210.6038357000216,210.61356490000617,211.1141418000334,211.1141418000334,211.1141418000334,212.06676620000508,r,1,0.9402304000104778,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Garden,neutral,red,I,r,167,7,8,r,1,0.46775650000199676,None,8,7,167,16,212.0793308999855,,,,,212.06964699999662,212.0793308999855,212.58015150000574,212.58015150000574,212.58015150000574,213.0500064000371,r,1,0.46775650000199676,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Window,neutral,red,I,r,168,8,8,r,1,0.3845597999752499,None,8,8,168,12,213.06242189998738,,,,,213.05265329999384,213.06242189998738,213.56265800003894,213.56265800003894,213.56265800003894,213.9501212000032,r,1,0.3845597999752499,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Pencil,neutral,green,I,g,169,9,8,g,1,0.9948939999449067,None,8,9,169,14,213.96254320000298,,,,,213.9535408000229,213.96254320000298,214.46222710004076,214.46222710004076,214.46222710004076,215.46549899998354,g,1,0.9948939999449067,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Chair,neutral,green,I,g,170,10,8,g,1,0.5519722999888472,None,8,10,170,10,215.47938100004103,,,,,215.46816160000162,215.47938100004103,215.979313799995,215.979313799995,215.979313799995,216.53318860003492,g,1,0.5519722999888472,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Road,neutral,green,I,g,171,11,8,g,1,0.43958959996234626,None,8,11,171,18,216.54553290002514,,,,,216.53641180001432,216.54553290002514,217.0454730000347,217.0454730000347,217.0454730000347,217.5003505999921,g,1,0.43958959996234626,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Anger,emotional,red,C,r,172,12,8,r,1,0.6689657000242732,None,8,12,172,8,217.51292589999503,,,,,217.5029496999923,217.51292589999503,218.01206949999323,218.01206949999323,218.01206949999323,218.68262139998842,r,1,0.6689657000242732,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Pain,emotional,blue,I,b,173,13,8,b,1,0.6307537999819033,None,8,13,173,1,218.6959926999989,,,,,218.68566830002237,218.6959926999989,219.19563520001248,219.19563520001248,219.19563520001248,219.83312160003697,b,1,0.6307537999819033,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Stone,neutral,yellow,I,y,174,14,8,y,1,1.0494894000003114,None,8,14,174,19,219.8456656000344,,,,,219.8356994999922,219.8456656000344,220.34570770000573,220.34570770000573,220.34570770000573,221.39985940000042,y,1,1.0494894000003114,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Threat,emotional,blue,I,b,175,15,8,b,1,1.175551299995277,None,8,15,175,5,221.41251850000117,,,,,221.40243220003322,221.41251850000117,221.91163650003728,221.91163650003728,221.91163650003728,223.0993199000368,b,1,1.175551299995277,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Book,neutral,blue,I,b,176,16,8,b,1,0.5098333000205457,None,8,16,176,17,223.11186539998744,,,,,223.10176099999808,223.11186539998744,223.61236920004012,223.61236920004012,223.61236920004012,224.13336810003966,b,1,0.5098333000205457,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Fear,emotional,red,C,r,177,17,8,r,1,0.9450271999812685,None,8,17,177,0,224.14527209999505,,,,,224.13667420001002,224.14527209999505,224.64576889999444,224.64576889999444,224.64576889999444,225.5993283999851,r,1,0.9450271999812685,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Table,neutral,blue,I,b,178,18,8,b,1,0.5997635000385344,None,8,18,178,13,225.612294999999,,,,,225.6018810000387,225.612294999999,226.11255770002026,226.11255770002026,226.11255770002026,226.71641490003094,b,1,0.5997635000385344,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Paper,neutral,yellow,I,y,179,19,8,y,1,0.8465472999960184,None,8,19,179,15,226.72892720001983,,,,,226.7192874000175,226.72892720001983,227.22893550002482,227.22893550002482,227.22893550002482,228.08288030000404,y,1,0.8465472999960184,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Window,neutral,red,I,r,180,0,9,r,1,0.6608037000405602,None,9,0,180,12,228.0950249999878,,,,,228.08633339998778,228.0950249999878,228.59522030001972,228.59522030001972,228.59522030001972,229.26468800002476,r,1,0.6608037000405602,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Anger,emotional,red,C,r,181,1,9,r,1,0.4413524999981746,None,9,1,181,8,229.2791229999857,,,,,229.26767860003747,229.2791229999857,229.7787365000113,229.7787365000113,229.7787365000113,230.2335352000082,r,1,0.4413524999981746,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Abuse,emotional,red,C,r,182,2,9,r,1,0.4988024000194855,None,9,2,182,4,230.2458045000094,,,,,230.23768510000082,230.2458045000094,230.74539300001925,230.74539300001925,230.74539300001925,231.2497589000268,r,1,0.4988024000194855,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Pencil,neutral,green,I,g,183,3,9,y,0,0.6544151999987662,None,9,3,183,14,231.26162160001695,,,,,231.25256250001257,231.26162160001695,231.7620375000406,231.7620375000406,231.7620375000406,232.43238529999508,y,0,0.6544151999987662,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Pain,emotional,blue,I,b,184,4,9,b,1,0.8470098000252619,None,9,4,184,1,232.44499059999362,,,,,232.4349782000063,232.44499059999362,232.94484409998404,232.94484409998404,232.94484409998404,233.79931830003625,b,1,0.8470098000252619,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Paper,neutral,yellow,I,y,185,5,9,y,1,0.7472325999988243,None,9,5,185,15,233.8112646000227,,,,,233.80313920002664,233.8112646000227,234.31141040002694,234.31141040002694,234.31141040002694,235.06586410000455,y,1,0.7472325999988243,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Book,neutral,blue,I,b,186,6,9,b,1,0.6901013999595307,None,9,6,186,17,235.07867890002672,,,,,235.06826969998656,235.07867890002672,235.57859600003576,235.57859600003576,235.57859600003576,236.28255410003476,b,1,0.6901013999595307,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Fear,emotional,red,C,r,187,7,9,r,1,0.4973372999811545,None,9,7,187,0,236.2949664000189,,,,,236.28571090003243,236.2949664000189,236.79503790003946,236.79503790003946,236.79503790003946,237.29845699999714,r,1,0.4973372999811545,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Bottle,neutral,yellow,I,y,188,8,9,y,1,0.6756340999854729,None,9,8,188,11,237.31135350000113,,,,,237.3011127000209,237.31135350000113,237.81209349998971,237.81209349998971,237.81209349998971,238.49804520001635,y,1,0.6756340999854729,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Table,neutral,blue,I,b,189,9,9,b,1,0.7475737999775447,None,9,9,189,13,238.51157919998514,,,,,238.500623000029,238.51157919998514,239.01186410000082,239.01186410000082,239.01186410000082,239.76547079999,b,1,0.7475737999775447,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Garden,neutral,red,I,r,190,10,9,r,1,0.9747950999881141,None,9,10,190,16,239.77872230001958,,,,,239.76823180000065,239.77872230001958,240.27843060001032,240.27843060001032,240.27843060001032,241.26520210003946,r,1,0.9747950999881141,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Death,emotional,green,I,g,191,11,9,g,1,0.46422379999421537,None,9,11,191,2,241.2790607000352,,,,,241.26781739998842,241.2790607000352,241.77766240003984,241.77766240003984,241.77766240003984,242.2481870999909,g,1,0.46422379999421537,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Injury,emotional,green,I,g,192,12,9,g,1,0.40894970000954345,None,9,12,192,6,242.26106089999666,,,,,242.2507770000375,242.26106089999666,242.76166499999817,242.76166499999817,242.76166499999817,243.18320710002445,g,1,0.40894970000954345,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Panic,emotional,yellow,I,y,193,13,9,y,1,0.5962085999781266,None,9,13,193,3,243.1948594999849,,,,,243.18579570000293,243.1948594999849,243.69422940001823,243.69422940001823,243.69422940001823,244.29872289998457,y,1,0.5962085999781266,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Stone,neutral,yellow,I,y,194,14,9,y,1,0.8947086000116542,None,9,14,194,19,244.31057750002947,,,,,244.30248280003434,244.31057750002947,244.8114871000289,244.8114871000289,244.8114871000289,245.7143721000175,y,1,0.8947086000116542,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Chair,neutral,green,I,g,195,15,9,g,1,0.8799232000019401,None,9,15,195,10,245.7278194000246,,,,,245.7171490000328,245.7278194000246,246.2279772000038,246.2279772000038,246.2279772000038,247.11529019998852,g,1,0.8799232000019401,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Sadness,emotional,yellow,I,y,196,16,9,y,1,0.7469334999914281,None,9,16,196,7,247.12828770000488,,,,,247.11794190004002,247.12828770000488,247.62775740004145,247.62775740004145,247.62775740004145,248.38160210003844,y,1,0.7469334999914281,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Threat,emotional,blue,I,b,197,17,9,b,1,0.7115616999799386,None,9,17,197,5,248.3948847000138,,,,,248.384222600027,248.3948847000138,248.89495129999705,248.89495129999705,248.89495129999705,249.61484380002366,b,1,0.7115616999799386,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Road,neutral,green,I,g,198,18,9,r,0,0.9116175000090152,None,9,18,198,18,249.62777260004077,,,,,249.61769690003712,249.62777260004077,250.12810199998785,250.12810199998785,250.12810199998785,251.04822570004035,r,0,0.9116175000090152,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
Violence,emotional,blue,I,b,199,19,9,b,1,1.2940307999961078,None,9,19,199,9,251.0613134999876,,,,,251.05094600003213,251.0613134999876,251.56144070002483,251.56144070002483,251.56144070002483,252.86404260003474,b,1,1.2940307999961078,None,,,,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.86419880000176,252.8776583999861,253.86437760002445,5,001,2025-11-19_00h57.30.606,emotional stroop_untitled,,2025.1.1,60.129904655169184,2025-11-19 00h57.36.210315 +0530,
